fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern,ftypeN
C1,,,,,51.621244,-115.608378,1848.0,,,,,44.0,201.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1875.0,,,,,53.0,209.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1895.0,,,,,48.0,208.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1912.0,,,,,40.0,201.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,1924.0,,,,,40.0,190.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1930.0,,,,,42.0,186.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1935.0,,,,,40.0,189.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,1940.0,,,,,35.0,198.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1957.0,,,,,28.0,202.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1960.0,,,,,22.0,189.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,1960.0,,,,,28.0,195.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,1965.0,,,,,39.0,188.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1975.0,,,,,42.0,174.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1967.0,,,,,37.0,167.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1958.0,,,,,34.0,162.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1943.0,,,,,36.0,157.0,,,,,20,,101
C1,,,,,51.621244,-115.608378,1928.0,,,,,37.0,161.0,,,0.75,,20,,1
O1a,,,,,51.621244,-115.608378,1931.0,,,,,41.0,151.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,1901.0,,,,,34.0,153.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1897.0,,,,,18.0,205.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1912.0,,,,,7.0,211.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1903.0,,,,,28.0,100.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1857.0,,,,,36.0,94.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1829.0,,,,,27.0,82.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1799.0,,,,,29.0,76.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1772.0,,,,,41.0,83.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1718.0,,,,,50.0,86.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1671.0,,,,,42.0,82.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1633.0,,,,,56.0,87.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1546.0,,,,,71.0,91.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1495.0,,,,,66.0,82.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1432.0,,,,,64.0,73.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1365.0,,,,,92.0,81.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1232.0,,,,,76.0,94.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1197.0,,,,,37.0,128.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1174.0,,,,,55.0,128.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1111.0,,,,,64.0,130.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1091.0,,,,,53.0,128.0,,,1.2,,20,,5
NF,,,,,51.621244,-115.608378,1042.0,,,,,51.0,111.0,,,,,20,,101
C5,,,,,51.621244,-115.608378,987.0,,,,,68.0,98.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,896.0,,,,,61.0,94.0,,,1.2,,20,,5
M1,,,,,51.621244,-115.608378,866.0,,,,,30.0,100.0,,,,,20,,60
M1,,,,,51.621244,-115.608378,849.0,,,,,56.0,101.0,,,,,20,,60
M1,,,,,51.621244,-115.608378,750.0,,,,,69.0,102.0,,,,,20,,60
C5,,,,,51.621244,-115.608378,716.0,,,,,38.0,101.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,684.0,,,,,27.0,89.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,656.0,,,,,33.0,89.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,618.0,,,,,30.0,92.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,597.0,,,,,9.0,95.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,598.0,,,,,12.0,289.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,616.0,,,,,28.0,293.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,653.0,,,,,30.0,296.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,672.0,,,,,30.0,285.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,702.0,,,,,66.0,269.0,,,1.2,,20,,5
M1,,,,,51.621244,-115.608378,797.0,,,,,76.0,263.0,,,,,20,,60
C2,,,,,51.621244,-115.608378,844.0,,,,,54.0,254.0,,,0.8,,20,,2
M1,,,,,51.621244,-115.608378,892.0,,,,,55.0,259.0,,,,,20,,60
C5,,,,,51.621244,-115.608378,932.0,,,,,64.0,269.0,,,1.2,,20,,5
M1,,,,,51.621244,-115.608378,1024.0,,,,,61.0,264.0,,,,,20,,60
C3,,,,,51.621244,-115.608378,1079.0,,,,,53.0,248.0,,,1.15,,20,,3
C3,,,,,51.621244,-115.608378,1143.0,,,,,83.0,249.0,,,1.15,,20,,3
O1a,,,,,51.621244,-115.608378,1254.0,,,,,92.0,245.0,,,0.35,60.0,20,,31
C5,,,,,51.621244,-115.608378,1306.0,,,,,75.0,234.0,,,1.2,,20,,5
D1,,,,,51.621244,-115.608378,1372.0,,,,,89.0,252.0,,,,,20,,13
C2,,,,,51.621244,-115.608378,1469.0,,,,,92.0,268.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1553.0,,,,,42.0,270.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1563.0,,,,,6.0,208.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1561.0,,,,,8.0,223.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1576.0,,,,,16.0,247.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1592.0,,,,,15.0,228.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1599.0,,,,,14.0,202.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1604.0,,,,,14.0,154.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1587.0,,,,,20.0,127.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1571.0,,,,,17.0,127.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1558.0,,,,,20.0,114.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1534.0,,,,,21.0,118.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1519.0,,,,,21.0,129.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1499.0,,,,,26.0,129.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1477.0,,,,,37.0,118.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1432.0,,,,,36.0,118.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1412.0,,,,,23.0,134.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1767.0,,,,,40.0,200.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1779.0,,,,,42.0,195.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1797.0,,,,,44.0,185.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1790.0,,,,,45.0,169.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1778.0,,,,,40.0,170.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1766.0,,,,,30.0,177.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1767.0,,,,,25.0,182.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1771.0,,,,,27.0,176.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1763.0,,,,,29.0,176.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1763.0,,,,,29.0,184.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1768.0,,,,,30.0,188.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1774.0,,,,,32.0,186.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1776.0,,,,,32.0,183.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1778.0,,,,,33.0,180.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1770.0,,,,,38.0,174.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1762.0,,,,,40.0,178.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1769.0,,,,,40.0,192.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1778.0,,,,,41.0,195.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1791.0,,,,,40.0,190.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1799.0,,,,,44.0,188.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1800.0,,,,,57.0,201.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,1857.0,,,,,66.0,202.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1874.0,,,,,65.0,193.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1888.0,,,,,63.0,185.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1879.0,,,,,61.0,185.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,1892.0,,,,,57.0,192.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1909.0,,,,,52.0,204.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,1932.0,,,,,39.0,212.0,,,,,20,,101
C1,,,,,51.621244,-115.608378,1943.0,,,,,23.0,201.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1950.0,,,,,19.0,182.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,1944.0,,,,,25.0,170.0,,,,,20,,101
C1,,,,,51.621244,-115.608378,1937.0,,,,,31.0,172.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,1934.0,,,,,31.0,174.0,,,,,20,,101
C1,,,,,51.621244,-115.608378,1935.0,,,,,28.0,163.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,1917.0,,,,,29.0,149.0,,,,,20,,101
C1,,,,,51.621244,-115.608378,1904.0,,,,,34.0,151.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1882.0,,,,,43.0,148.0,,,0.75,,20,,1
O1a,,,,,51.621244,-115.608378,1849.0,,,,,32.0,175.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,1878.0,,,,,29.0,229.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1903.0,,,,,13.0,212.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1894.0,,,,,31.0,110.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1844.0,,,,,37.0,110.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1832.0,,,,,24.0,118.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1808.0,,,,,27.0,106.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1775.0,,,,,43.0,97.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1716.0,,,,,50.0,96.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1676.0,,,,,36.0,93.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1641.0,,,,,59.0,86.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1554.0,,,,,67.0,82.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1502.0,,,,,56.0,77.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1440.0,,,,,63.0,77.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1388.0,,,,,99.0,83.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1249.0,,,,,91.0,84.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1201.0,,,,,37.0,86.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1170.0,,,,,50.0,92.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1089.0,,,,,51.0,96.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1057.0,,,,,32.0,100.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1024.0,,,,,36.0,88.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,989.0,,,,,60.0,79.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,916.0,,,,,65.0,80.0,,,1.2,,20,,5
M1,,,,,51.621244,-115.608378,868.0,,,,,38.0,88.0,,,,,20,,60
M1,,,,,51.621244,-115.608378,835.0,,,,,60.0,95.0,,,,,20,,60
M1,,,,,51.621244,-115.608378,744.0,,,,,65.0,93.0,,,,,20,,60
C5,,,,,51.621244,-115.608378,701.0,,,,,33.0,98.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,685.0,,,,,26.0,104.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,657.0,,,,,35.0,100.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,611.0,,,,,31.0,100.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,592.0,,,,,10.0,122.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,596.0,,,,,18.0,263.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,636.0,,,,,32.0,275.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,660.0,,,,,25.0,278.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,685.0,,,,,24.0,273.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,712.0,,,,,60.0,270.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,807.0,,,,,74.0,271.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,859.0,,,,,55.0,278.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,913.0,,,,,73.0,287.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1014.0,,,,,78.0,295.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1052.0,,,,,55.0,303.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1078.0,,,,,43.0,295.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1111.0,,,,,64.0,273.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1199.0,,,,,72.0,260.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,1262.0,,,,,65.0,252.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1331.0,,,,,110.0,263.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1503.0,,,,,105.0,270.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1554.0,,,,,33.0,271.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1558.0,,,,,4.0,207.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1555.0,,,,,7.0,220.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1571.0,,,,,15.0,231.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1580.0,,,,,15.0,212.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1584.0,,,,,17.0,187.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1589.0,,,,,23.0,160.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1572.0,,,,,23.0,149.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1560.0,,,,,15.0,146.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1552.0,,,,,19.0,118.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1526.0,,,,,22.0,113.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1509.0,,,,,21.0,118.0,,,0.75,,20,,1
