384,363,10,12.9856
384,364,21,4.58966
384,383,27,3.62557
364,343,39,7.86427
343,342,56,5.96182
343,322,68,5.26311
343,362,70,3.46756
384,385,100,1.03475
322,303,105,3.90843
322,302,126,1.94376
303,282,131,4.87183
303,284,157,2.79713
282,261,158,5.41156
284,264,171,7.54069
284,265,171,10.5982
385,366,173,1.99583
265,246,175,41.4663
246,227,178,65.3002
264,245,179,19.0511
245,226,182,61.1237
366,347,183,23.0473
347,328,186,56.9308
366,346,192,4.85595
282,262,192,4.65747
264,244,193,4.50384
303,304,195,1.20633
244,225,196,51.5883
346,327,196,36.4322
327,308,199,64.2841
225,206,199,65.1337
385,386,199,1.10736
304,285,205,14.4459
386,367,209,14.4459
285,266,209,46.4354
266,247,212,68.3535
367,348,213,46.7217
348,329,216,49.4772
346,326,218,3.87607
302,281,218,0.919086
244,224,221,3.60134
326,307,221,47.6701
307,288,224,63.6893
224,205,228,22.777
285,286,243,2.5029
286,267,246,68.7665
367,368,246,2.64529
304,305,247,2.03045
326,306,248,3.24496
368,349,250,37.5338
306,287,251,65.2205
386,387,251,2.03045
287,268,254,62.2425
284,263,262,1.2118
322,301,275,1.01321
263,243,276,7.64624
387,388,289,2.6907
388,369,293,42.2211
369,350,300,23.3462
243,223,300,4.20943
223,204,303,53.8737
322,321,316,0.588542
346,325,327,1.01603
223,203,331,3.3296
388,389,331,2.3981
389,370,335,42.3733
370,351,343,17.7779
351,332,357,10.3834
203,183,361,3.27713
332,313,362,34.7437
313,294,365,59.5265
294,275,369,44.3613
275,256,373,38.8417
389,390,374,2.32539
256,237,377,45.1333
390,371,378,45.6073
237,218,381,42.4478
218,199,385,40.9206
183,164,385,5.98014
371,352,385,20.2327
199,180,388,49.2501
352,333,389,35.9433
294,274,391,3.96039
333,314,392,57.7784
275,255,393,4.20121
313,293,394,3.14895
314,295,396,45.3031
255,236,397,42.7737
236,217,401,40.4118
295,276,401,34.7262
217,198,404,53.8905
276,257,405,46.0017
243,222,406,1.08399
198,179,408,36.9451
257,238,408,49.1084
238,219,411,56.3656
179,160,412,46.4667
219,200,414,59.4604
274,254,416,4.08399
390,391,417,2.37073
255,235,419,3.99699
391,372,420,48.3984
333,334,422,12.9874
314,315,423,10.6592
352,353,423,8.35413
236,216,424,2.2537
295,296,426,8.73253
276,277,426,10.3472
257,258,426,11.1216
391,392,429,10.7908
372,373,431,9.27403
353,354,432,11.7484
334,335,432,10.0722
198,178,433,2.40613
363,382,434,0.183785
315,316,435,8.47192
219,220,436,4.9133
238,239,436,4.43991
258,259,437,9.94498
392,393,437,13.1363
296,297,438,8.71174
373,374,441,10.7686
354,355,443,9.94052
335,336,445,7.92229
393,394,445,12.6585
222,202,446,1.82715
316,317,447,8.95356
179,159,448,2.01788
277,278,448,4.72874
297,298,449,9.21468
374,375,453,8.71174
394,395,455,10.3852
355,356,456,7.8036
239,240,457,4.78869
336,337,457,8.50268
317,318,458,9.1701
259,260,459,4.69169
278,279,460,8.85291
254,234,460,2.1444
293,273,460,0.354723
298,299,462,8.0353
160,140,464,1.68207
235,215,464,2.18606
375,376,467,7.22861
337,338,469,8.78906
217,197,469,0.605755
356,357,470,7.6559
279,280,471,9.55003
318,319,472,7.57353
299,300,473,9.55003
178,158,475,2.39253
