382,363,32,4.28707
382,362,75,1.61436
382,383,98,1.20297
362,343,108,4.30033
343,342,134,3.44792
343,322,137,4.82554
363,364,147,1.0453
322,303,165,5.23333
322,302,186,3.15269
302,282,195,12.249
303,284,203,4.51334
284,265,211,18.1773
265,246,214,52.5534
246,227,217,68.8704
282,262,217,4.65747
284,264,221,5.71109
264,245,226,32.1256
245,226,229,61.1237
382,361,242,1.01572
264,244,244,4.18545
244,225,247,56.7284
303,304,249,1.30753
225,206,250,66.5499
364,384,252,0.659895
284,285,252,2.15678
265,266,255,2.17468
285,266,255,53.1411
266,247,258,69.8536
382,381,274,0.58551
244,224,276,3.19776
224,205,282,23.7359
285,286,292,2.5029
364,385,293,0.837954
286,267,295,68.7665
304,305,299,2.03045
322,301,308,1.06232
284,263,318,1.19898
385,366,324,4.70996
366,347,329,34.2801
347,328,332,64.6539
263,243,332,7.23748
301,281,334,3.95672
305,306,336,2.71937
286,287,336,2.28291
287,268,339,62.6296
322,321,346,0.588542
366,346,347,4.52593
346,327,350,50.2954
327,308,353,68.1622
361,341,357,0.88578
243,223,357,4.16014
223,204,360,53.8737
282,261,363,0.67093
366,367,366,2.39986
347,348,367,2.61333
348,329,370,54.2507
346,326,375,3.60854
306,307,375,2.57673
385,386,376,1.22579
307,288,378,66.0257
223,203,388,3.25988
367,368,406,2.53157
368,349,410,39.1612
203,183,419,3.27713
304,325,421,5.09311
386,387,422,7.18345
183,164,429,15.2102
387,388,431,11.8266
368,369,431,6.87219
369,350,439,17.7741
388,389,442,9.96964
389,390,453,9.55003
369,370,456,4.08138
243,222,456,1.29937
390,391,463,10.0042
370,351,465,16.7636
391,392,473,10.7908
