930,891,15,9.19275
891,852,31,9.19275
852,813,47,9.19275
930,890,54,1.84334
930,931,54,1.84334
813,774,61,13.4933
931,892,65,19.6786
890,851,65,19.6786
774,735,72,13.4933
892,853,73,19.6786
851,812,73,19.6786
735,696,83,13.4933
853,814,84,13.4933
812,773,84,13.4933
931,932,91,2.91872
890,850,91,2.91872
696,657,94,13.4933
814,775,95,13.4933
773,734,95,13.4933
932,893,99,19.6786
850,811,99,19.6786
657,618,105,13.4933
775,736,106,13.4933
734,695,106,13.4933
893,854,110,13.4933
811,772,110,13.4933
618,579,116,13.4933
736,697,117,13.4933
695,656,117,13.4933
854,815,121,16.443
772,733,121,16.443
932,933,124,3.94452
850,810,124,3.94452
579,540,126,16.443
697,658,127,16.443
656,617,127,16.443
933,894,129,30.5225
810,771,129,30.5225
815,776,130,16.443
733,694,130,16.443
658,619,136,16.443
617,578,136,16.443
894,855,138,16.443
771,732,138,16.443
776,737,139,16.443
694,655,139,16.443
619,580,145,16.443
578,539,145,16.443
855,816,147,16.443
732,693,147,16.443
737,698,148,16.443
655,616,148,16.443
933,934,150,3.94452
810,770,150,3.94452
580,541,154,16.443
816,777,156,16.443
693,654,156,16.443
930,889,156,1.27152
930,971,156,1.27152
698,659,157,16.443
616,577,157,16.443
934,895,159,16.443
770,731,159,16.443
777,738,165,16.443
654,615,165,16.443
659,620,166,16.443
577,538,166,16.443
895,856,168,16.443
731,692,168,16.443
738,699,174,16.443
615,576,174,16.443
620,581,175,16.443
856,817,177,16.443
692,653,177,16.443
930,929,177,0.757916
930,970,177,0.757916
889,849,181,5.3907
971,972,181,5.3907
699,660,182,26.7641
576,537,182,26.7641
581,542,183,26.7641
653,614,184,26.7641
817,778,184,26.7641
660,621,188,26.7641
542,503,189,26.7641
621,582,190,73.4351
614,575,190,26.7641
778,739,190,26.7641
503,464,191,79.2972
575,536,196,26.7641
582,543,196,26.7641
739,700,196,26.7641
464,425,197,26.7641
543,504,198,79.2972
504,465,200,79.2972
849,809,200,5.3907
972,973,200,5.3907
465,426,202,79.2972
536,497,202,26.7641
700,661,202,26.7641
661,622,204,73.4351
503,463,207,5.8761
497,458,208,26.7641
463,424,209,79.2972
458,419,214,26.7641
543,544,214,5.8761
544,505,216,79.2972
504,505,216,5.8761
505,466,218,79.2972
465,466,218,5.8761
973,974,219,5.3907
809,769,219,5.3907
419,380,220,26.7641
769,730,221,73.4351
661,662,221,5.3907
730,691,223,73.4351
662,623,223,73.4351
623,584,225,79.2972
974,935,225,26.7641
463,423,225,5.8761
584,545,227,79.2972
545,506,229,79.2972
691,652,229,26.7641
506,467,231,79.2972
935,896,231,26.7641
652,613,235,26.7641
896,857,237,26.7641
769,729,238,5.3907
729,690,240,73.4351
730,690,240,5.3907
613,574,241,33.2666
623,624,241,5.83835
857,818,242,33.2666
624,585,243,102.152
584,585,243,5.83835
423,383,244,5.36911
930,969,244,0.826387
585,546,245,102.152
690,651,245,33.2666
545,546,245,5.83835
574,535,246,33.2666
546,507,247,102.152
818,779,247,33.2666
506,507,247,5.83835
889,848,247,1.63844
971,1012,247,1.63844
651,612,250,33.2666
535,496,251,33.2666
779,740,252,33.2666
612,573,255,33.2666
496,457,256,33.2666
740,701,257,33.2666
729,689,257,5.36911
624,625,259,5.83835
689,650,259,94.4445
573,534,260,33.2666
585,586,261,5.83835
457,418,261,33.2666
625,586,261,102.152
546,547,263,5.83835
586,547,263,102.152
383,344,264,7.17225
970,1011,264,1.63844
650,611,264,33.2666
929,888,264,1.63844
889,888,264,0.966722
971,1011,264,0.966722
534,495,265,33.2666
1012,1013,265,5.83835
848,808,266,5.36911
418,379,266,33.2666
503,462,268,1.78203
611,572,269,33.2666
495,456,270,33.2666
379,340,271,32.9051
572,533,274,33.2666
456,417,275,33.2666
340,301,276,32.861
689,649,276,5.36911
625,626,277,5.83835
626,587,279,102.152
586,587,279,5.83835
533,494,279,33.2666
417,378,280,33.2666
970,1010,280,0.966722
929,928,280,0.966722
587,548,281,102.152
649,610,281,33.2666
547,548,281,5.83835
458,459,282,1.3977
1013,1014,283,5.83835
494,455,284,33.2666
1014,975,285,102.152
808,768,285,5.36911
610,571,286,33.2666
462,422,286,5.83835
463,422,286,1.78203
459,420,287,33.2666
378,339,288,18.3177
661,702,288,1.63844
455,416,289,33.2666
975,936,290,33.2666
571,532,291,33.2666
420,381,292,33.2666
416,377,294,33.2666
339,300,294,24.7804
626,627,295,5.83835
301,262,295,7.67848
936,897,295,33.2666
532,493,296,33.2666
627,588,297,102.152
587,588,297,5.83835
300,261,299,30.3797
897,858,300,33.2666
493,454,301,32.8305
1014,1015,301,5.3344
262,222,304,11.4114
768,728,304,4.9304
858,819,305,32.8305
454,415,306,32.8305
1015,976,306,32.8305
377,338,307,11.3022
662,703,308,1.50009
819,780,310,32.8305
415,376,311,32.8305
976,937,311,32.8305
423,382,313,1.50009
627,628,314,5.3344
780,741,315,32.8305
937,898,316,32.8305
338,299,317,14.9387
898,859,321,32.8305
624,665,323,1.62327
299,260,325,20.0351
728,688,325,4.9304
859,820,326,32.8305
376,337,326,9.80321
1012,1053,329,1.62327
260,221,330,28.6032
820,781,331,32.8305
337,298,335,16.47
781,742,336,32.8305
848,807,337,1.50009
665,666,342,5.3344
298,259,345,14.3937
688,648,346,4.9304
1012,1052,347,0.957285
648,609,348,93.3785
1053,1054,348,5.3344
376,336,350,2.58038
259,220,352,22.331
462,421,352,1.62327
969,1009,352,0.884617
969,968,352,0.884617
609,570,353,32.8305
888,847,355,1.50009
570,531,358,32.8305
807,767,358,4.9304
808,767,358,1.50009
336,297,361,13.195
666,667,361,4.94955
531,492,363,31.7459
1010,1051,366,1.5041
1011,1051,366,0.886795
648,608,367,4.61049
492,453,368,31.7459
1054,1055,368,4.94955
608,569,369,90.4345
297,258,369,19.5088
462,461,371,0.886795
453,414,373,31.7459
1055,1016,373,31.7459
569,530,374,31.7459
928,887,374,1.40088
258,219,377,19.7102
414,375,378,31.7459
1016,977,378,31.7459
530,491,379,31.7459
767,727,380,4.61049
768,727,380,1.40088
667,668,382,4.94955
977,938,383,31.7459
219,180,383,24.3805
491,452,384,31.7459
1010,1050,385,0.886795
938,899,388,31.7459
452,413,389,31.7459
608,568,389,4.61049
899,860,393,31.7459
413,374,394,31.7459
568,529,394,31.7459
