19,18,184,0.915932
19,58,241,0.838725
18,17,294,0.921563
354,315,13,10.6699
315,276,22,16.2628
315,275,28,7.07343
354,355,35,2.84487
276,237,36,10.8704
315,316,36,4.4087
237,198,42,23.9571
275,236,42,10.5228
236,197,48,23.6736
198,159,49,21.3592
316,277,50,10.2482
354,314,51,1.9458
197,158,55,21.6482
277,238,56,23.5861
159,120,56,21.6545
236,196,61,5.18628
355,356,61,4.40576
238,199,62,32.7594
196,157,66,33.9311
159,160,66,6.37477
197,157,66,5.54895
158,119,68,12.7446
277,278,69,5.66369
356,317,70,16.5203
316,317,70,3.88715
157,118,71,30.2225
119,80,72,39.8229
278,239,74,31.2449
275,235,74,2.63648
315,274,74,2.11947
118,79,76,29.6965
239,200,79,33.2471
79,40,81,33.8123
196,156,81,5.20379
157,117,85,5.4155
278,279,90,4.81014
117,78,91,25.1927
317,318,91,4.94438
356,357,91,3.39933
239,240,92,5.66356
78,39,95,40.7726
156,116,102,4.8117
117,77,104,5.37636
77,38,109,30.3402
279,280,110,5.09779
235,195,112,2.63807
274,234,113,2.6044
357,358,114,4.45598
318,319,115,4.27201
355,396,120,1.68925
116,76,125,4.65516
355,395,127,1.12841
77,37,129,4.15189
319,320,133,5.85134
234,194,133,5.31402
358,359,134,5.24846
194,155,137,41.5043
396,397,138,5.62388
76,36,147,4.69639
359,360,149,6.93496
194,154,151,5.57279
154,115,155,35.3759
354,313,155,1.15643
354,394,156,0.815741
397,398,160,4.65864
354,353,168,0.737205
154,114,174,4.4227
398,399,175,6.69212
114,75,178,35.5792
313,273,182,3.5273
399,400,187,8.7939
396,437,195,1.8016
234,193,196,1.53254
114,74,199,3.96473
274,233,200,1.44254
74,35,202,50.2726
395,436,204,1.79319
437,438,206,9.67181
438,439,217,9.50146
193,153,217,4.88143
395,435,220,1.0199
74,34,223,4.17017
439,440,228,9.67181
354,393,232,0.84013
154,113,246,1.41789
394,434,253,1.02534
313,272,258,1.33384
437,478,261,2.25948
313,312,266,0.877995
436,477,269,2.25948
478,479,271,10.5603
113,73,273,3.78779
114,73,273,1.41532
273,232,278,1.45662
479,480,281,10.5603
439,480,281,2.25948
193,152,288,1.52894
435,476,289,2.06863
73,33,293,5.06475
233,192,296,1.46006
435,475,316,0.964885
393,433,323,1.03652
478,519,326,2.0584
313,352,328,0.741658
519,520,337,9.68013
479,520,337,2.0584
393,392,340,0.880473
477,518,342,1.88518
113,72,350,1.29986
434,474,353,0.964885
272,231,356,1.38619
113,112,359,0.847303
476,517,364,1.74737
73,32,366,1.37544
