fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern,ftypeN
O1a,,,,,51.621244,-115.608378,2208.0,,,,,,110.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2174.0,,,,,,110.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2118.0,,,,,,107.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2085.0,,,,,,122.0,,,0.35,60.0,20,,31
D1,,,,,51.621244,-115.608378,2057.0,,,,,,128.0,,,,,20,,13
C1,,,,,51.621244,-115.608378,2021.0,,,,,,121.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1989.0,,,,,,109.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,2324.0,,,,,,132.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2223.0,,,,,,102.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2154.0,,,,,,101.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2094.0,,,,,,102.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2009.0,,,,,,115.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1985.0,,,,,,155.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1986.0,,,,,,180.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1988.0,,,,,,157.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1974.0,,,,,,136.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1920.0,,,,,,141.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1897.0,,,,,,163.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1891.0,,,,,,175.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1896.0,,,,,,181.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1905.0,,,,,,174.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1895.0,,,,,,143.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1835.0,,,,,,125.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1802.0,,,,,,126.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1773.0,,,,,,128.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1754.0,,,,,,125.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1703.0,,,,,,128.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1681.0,,,,,,133.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1650.0,,,,,,109.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1552.0,,,,,,103.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1508.0,,,,,,104.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1493.0,,,,,,20.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1495.0,,,,,,334.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1550.0,,,,,,330.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1587.0,,,,,,331.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1626.0,,,,,,318.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1719.0,,,,,,330.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1692.0,,,,,,13.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1675.0,,,,,,28.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1647.0,,,,,,43.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1609.0,,,,,,39.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1592.0,,,,,,33.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1570.0,,,,,,54.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1503.0,,,,,,59.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1475.0,,,,,,50.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1446.0,,,,,,52.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1411.0,,,,,,65.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1343.0,,,,,,48.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1379.0,,,,,,275.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1435.0,,,,,,269.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1593.0,,,,,,267.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1659.0,,,,,,265.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1702.0,,,,,,266.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1738.0,,,,,,273.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1806.0,,,,,,292.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1841.0,,,,,,316.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1882.0,,,,,,313.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1939.0,,,,,,327.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1941.0,,,,,,358.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1892.0,,,,,,351.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1926.0,,,,,,325.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2046.0,,,,,,323.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2099.0,,,,,,337.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,2128.0,,,,,,331.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2230.0,,,,,,326.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2297.0,,,,,,331.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2344.0,,,,,,339.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,2378.0,,,,,,354.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2370.0,,,,,,41.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2321.0,,,,,,93.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2275.0,,,,,,131.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2273.0,,,,,,196.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2289.0,,,,,,194.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2288.0,,,,,,154.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2263.0,,,,,,114.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2175.0,,,,,,110.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2149.0,,,,,,114.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2128.0,,,,,,97.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2049.0,,,,,,106.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,2027.0,,,,,,125.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1995.0,,,,,,124.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1978.0,,,,,,115.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,2295.0,,,,,,135.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2194.0,,,,,,104.0,,,0.35,60.0,20,,31
D1,,,,,51.621244,-115.608378,2142.0,,,,,,99.0,,,,,20,,13
O1a,,,,,51.621244,-115.608378,2096.0,,,,,,91.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2011.0,,,,,,92.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1977.0,,,,,,114.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1960.0,,,,,,155.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1955.0,,,,,,141.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1885.0,,,,,,138.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1865.0,,,,,,155.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1857.0,,,,,,163.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1841.0,,,,,,166.0,,,0.8,,20,,2
