Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,15-07-2014 0:00,0,10.2,97,0.0,241,93.32,78.31,310.64,1.81,96.07,8.5
JCB,15-07-2014 1:00,0,8.9,97,3.3,292,93.32,78.31,310.64,1.9,96.07,8.87
JCB,15-07-2014 2:00,0,7.7,97,2.3,349,93.32,78.31,310.64,1.65,96.07,7.81
JCB,15-07-2014 3:00,0,8.6,98,3.3,214,93.32,78.31,310.64,1.57,96.07,7.5
JCB,15-07-2014 4:00,0,10.8,92,13.3,259,93.32,78.31,310.64,2.48,96.07,11.07
JCB,15-07-2014 5:00,0,11.4,85,13.4,246,93.32,78.31,310.64,2.49,96.07,11.11
JCB,15-07-2014 6:00,0,11.4,82,8.2,255,93.32,78.31,310.64,1.92,96.07,8.96
JCB,15-07-2014 7:00,0,13.6,70,24.6,264,93.32,78.31,310.64,4.52,96.07,17.66
