Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,06-06-2016 0:00,0,6.6,84,2.5,279,93.69,45.41,234.91,3.88,61.23,12.19
JCB,06-06-2016 1:00,0,5.1,88,3.5,308,93.69,45.41,234.91,3.63,61.23,11.54
JCB,06-06-2016 2:00,0,4.0,93,3.4,108,93.69,45.41,234.91,3.16,61.23,10.3
JCB,06-06-2016 3:00,0,5.4,88,8.2,264,93.69,45.41,234.91,3.62,61.23,11.51
JCB,06-06-2016 4:00,0,7.5,80,6.7,333,93.69,45.41,234.91,3.17,61.23,10.33
JCB,06-06-2016 5:00,0,7.2,80,10.5,286,93.69,45.41,234.91,3.64,61.23,11.56
JCB,06-06-2016 6:00,0,9.2,72,16.6,298,93.69,45.41,234.91,4.83,61.23,14.47
JCB,06-06-2016 7:00,0,10.7,65,17.3,304,93.69,45.41,234.91,5.03,61.23,14.92
