Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,09-07-2014 8:00,0,17.8,48,13.7,260,92.76,54.27,262.07,3.37,71.52,11.92
JCB,09-07-2014 9:00,0,22.3,36,7.8,255,92.76,54.27,262.07,2.88,71.52,10.48
JCB,09-07-2014 10:00,0,24.8,34,11.4,293,92.76,54.27,262.07,4.07,71.52,13.82
JCB,09-07-2014 11:00,0,24.2,29,15.3,299,92.76,54.27,262.07,5.87,71.52,18.24
JCB,09-07-2014 12:00,0,24.4,28,16.8,297,92.76,54.27,262.07,7.37,71.52,21.52
JCB,09-07-2014 13:00,0,26.2,27,20.9,300,92.76,58.95,270.49,10.56,76.32,28.61
JCB,09-07-2014 14:00,0,26.8,25,17.8,270,92.76,58.95,270.49,10.37,76.32,28.24
JCB,09-07-2014 15:00,0,24.8,28,18.1,291,92.76,58.95,270.49,11.34,76.32,30.02
