Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,03-07-2015 0:00,0,10.2,94,5.4,263,93.85,111.16,412.8,2.3,132.87,12.29
JCB,03-07-2015 1:00,0,11.7,83,10.7,291,93.85,111.16,412.8,2.91,132.87,14.76
JCB,03-07-2015 2:00,0,11.8,76,6.3,306,93.85,111.16,412.8,2.33,132.87,12.41
JCB,03-07-2015 3:00,0,10.4,76,7.0,320,93.85,111.16,412.8,2.4,132.87,12.73
JCB,03-07-2015 4:00,0,9.9,71,7.4,352,93.85,111.16,412.8,2.47,132.87,12.99
JCB,03-07-2015 5:00,0,9.2,72,8.7,354,93.85,111.16,412.8,2.65,132.87,13.73
JCB,03-07-2015 6:00,0,11.5,63,6.2,12,93.85,111.16,412.8,2.36,132.87,12.53
JCB,03-07-2015 7:00,0,14.9,53,4.4,247,93.85,111.16,412.8,2.23,132.87,12.0
