Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,27-07-2017 8:00,0,16.3,51.8,0,0,95.79,118.04,398.11,4.35,135.58,20.07
JCB,27-07-2017 9:00,0,21.7,26.0,0,0,95.79,118.04,398.11,4.6,135.58,20.92
JCB,27-07-2017 10:00,0,24.2,25.4,0,0,95.79,118.04,398.11,5.88,135.58,24.88
JCB,27-07-2017 11:00,0,25.6,24.7,0,0,95.79,118.04,398.11,5.08,135.58,22.45
JCB,27-07-2017 12:00,0,27.3,20.3,0,0,95.79,118.04,398.11,8.37,135.58,31.66
JCB,27-07-2017 13:00,0,28.7,20.3,0,0,95.79,123.79,406.93,8.65,140.63,32.77
JCB,27-07-2017 14:00,0,27.0,24.3,0,0,95.79,123.79,406.93,9.75,140.63,35.45
JCB,27-07-2017 15:00,0,26.6,25.0,0,0,95.79,123.79,406.93,13.43,140.63,43.65
