Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,13-08-2014 0:00,0,14.6,90,4.9,241,92.29,172.67,524.81,3.24,189.48,17.71
JCB,13-08-2014 1:00,0,17.3,68,13.4,242,92.29,172.67,524.81,4.91,189.48,23.89
JCB,13-08-2014 2:00,0,17.2,59,16.7,261,92.29,172.67,524.81,5.84,189.48,26.94
JCB,13-08-2014 3:00,0,17.2,59,24.2,260,92.29,172.67,524.81,8.58,189.48,34.91
JCB,13-08-2014 4:00,0,15.9,65,19.1,266,92.29,172.67,524.81,6.59,189.48,29.26
JCB,13-08-2014 5:00,0,14.1,72,11.4,254,92.29,172.67,524.81,4.33,189.48,21.83
JCB,13-08-2014 6:00,0,13.6,74,13.6,269,92.29,172.67,524.81,4.65,189.48,22.99
JCB,13-08-2014 7:00,0,16.5,63,21.0,276,92.29,172.67,524.81,6.8,189.48,29.88
