Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,30-07-2014 8:00,0,16.5,47,21.7,283,95.15,131.64,424.88,8.39,148.37,32.62
JCB,30-07-2014 9:00,0,21.3,36,20.1,274,95.15,131.64,424.88,8.4,148.37,32.64
JCB,30-07-2014 10:00,0,27.5,27,7.9,261,95.15,131.64,424.88,5.26,148.37,23.71
JCB,30-07-2014 11:00,0,30.3,18,7.4,101,95.15,131.64,424.88,6.31,148.37,26.89
JCB,30-07-2014 12:00,0,29.1,16,16.3,308,95.15,131.64,424.88,11.94,148.37,41.1
JCB,30-07-2014 13:00,0,26.7,22,8.5,84,95.15,136.74,433.39,8.68,152.88,33.64
JCB,30-07-2014 14:00,0,25.4,26,15.4,71,95.15,136.74,433.39,12.69,152.88,43.08
JCB,30-07-2014 15:00,0,24.0,33,10.1,70,95.15,136.74,433.39,9.78,152.88,36.41
