Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,07-08-2018 16:00,0,27.6,19,11.2,240,92.94,145.65,851.04,10.68,204.01,40.68
JCB,07-08-2018 17:00,0,26.6,21,17.4,263,92.94,145.65,851.04,15.48,204.01,51.45
JCB,07-08-2018 18:00,0,25.9,17,12.5,258,92.94,145.65,851.04,12.92,204.01,45.92
JCB,07-08-2018 19:00,0,23.0,37,12.2,39,92.94,145.65,851.04,12.42,204.01,44.8
JCB,07-08-2018 20:00,0,18.9,48,10.3,38,92.94,145.65,851.04,10.55,204.01,40.35
JCB,07-08-2018 21:00,0,13.6,67,2.0,211,92.94,145.65,851.04,6.27,204.01,28.57
JCB,07-08-2018 22:00,0,10.0,82,0.0,144,92.94,145.65,851.04,5.06,204.01,24.63
JCB,07-08-2018 23:00,0,8.0,86,2.5,291,92.94,145.65,851.04,4.95,204.01,24.25
