Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,21-07-2016 0:00,0,14.4,36,19.4,268,93.39,83.28,512.47,14.19,118.44,42.6
JCB,21-07-2016 1:00,0,13.9,36,18.0,268,93.39,83.28,512.47,13.07,118.44,40.42
JCB,21-07-2016 2:00,0,14.3,35,20.9,262,93.39,83.28,512.47,15.03,118.44,44.2
JCB,21-07-2016 3:00,0,13.4,40,19.0,267,93.39,83.28,512.47,13.35,118.44,40.96
JCB,21-07-2016 4:00,0,13.4,39,19.1,270,93.39,83.28,512.47,13.18,118.44,40.63
JCB,21-07-2016 5:00,0,13.2,39,22.5,272,93.39,83.28,512.47,15.38,118.44,44.86
JCB,21-07-2016 6:00,0,10.3,51,11.5,303,93.39,83.28,512.47,8.42,118.44,30.22
JCB,21-07-2016 7:00,0,13.0,46,10.4,283,93.39,83.28,512.47,7.76,118.44,28.59
