Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,12-07-2015 0:00,0,13.1,76,8.6,2,91.79,143.52,481.57,0.98,164.49,6.35
JCB,12-07-2015 1:00,0,13.5,74,7.7,304,91.79,143.52,481.57,0.96,164.49,6.24
JCB,12-07-2015 2:00,0,13.3,72,4.9,312,91.79,143.52,481.57,0.85,164.49,5.59
JCB,12-07-2015 3:00,0,11.3,81,9.7,276,91.79,143.52,481.57,1.11,164.49,7.15
JCB,12-07-2015 4:00,0,12.7,74,13.3,249,91.79,143.52,481.57,1.37,164.49,8.63
JCB,12-07-2015 5:00,0,13.4,70,9.9,285,91.79,143.52,481.57,1.2,164.49,7.66
JCB,12-07-2015 6:00,0,12.8,75,5.7,278,91.79,143.52,481.57,0.99,164.49,6.46
JCB,12-07-2015 7:00,0,13.9,71,4.1,297,91.79,143.52,481.57,0.95,164.49,6.16
