Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,09-07-2014 16:00,0,26.6,23,22.9,294,92.76,58.95,270.49,16.13,76.32,37.93
JCB,09-07-2014 17:00,0,25.6,22,20.9,290,92.76,58.95,270.49,15.86,76.32,37.52
JCB,09-07-2014 18:00,0,24.5,19,18.2,297,92.76,58.95,270.49,14.97,76.32,36.12
JCB,09-07-2014 19:00,0,24.4,22,22.6,293,92.76,58.95,270.49,19.51,76.32,42.88
JCB,09-07-2014 20:00,0,20.8,42,8.6,283,92.76,58.95,270.49,9.33,76.32,26.28
JCB,09-07-2014 21:00,0,16.1,60,11.0,75,92.76,58.95,270.49,9.51,76.32,26.62
JCB,09-07-2014 22:00,0,13.4,73,8.6,106,92.76,58.95,270.49,7.38,76.32,22.28
JCB,09-07-2014 23:00,0,9.4,88,1.7,303,92.76,58.95,270.49,4.47,76.32,15.42
