Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,28-05-2018 8:00,0,17.3,33,5.2,84,94.66,162.26,418.56,3.9,164.8,19.7
JCB,28-05-2018 9:00,0,20.2,25,13.9,176,94.66,162.26,418.56,6.78,164.8,29.04
JCB,28-05-2018 10:00,0,22.5,19,12.0,256,94.66,162.26,418.56,7.13,164.8,30.04
JCB,28-05-2018 11:00,0,22.8,17,12.7,277,94.66,162.26,418.56,8.48,164.8,33.74
JCB,28-05-2018 12:00,0,23.4,20,11.4,283,94.66,162.26,418.56,8.75,164.8,34.45
JCB,28-05-2018 13:00,0,23.4,16,12.0,295,94.66,167.68,425.18,10.03,168.87,37.89
JCB,28-05-2018 14:00,0,24.0,18,16.3,263,94.66,167.68,425.18,13.52,168.87,45.9
JCB,28-05-2018 15:00,0,23.6,15,22.6,300,94.66,167.68,425.18,20.31,168.87,59.14
