Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,19-07-2014 0:00,0.0,18.0,41,12.2,226,91.11,95.63,343.87,5.43,112.82,21.83
JCB,19-07-2014 1:00,0.0,17.0,48,4.9,233,91.11,95.63,343.87,3.78,112.82,16.77
JCB,19-07-2014 2:00,0.0,14.0,59,4.6,95,91.11,95.63,343.87,3.7,112.82,16.48
JCB,19-07-2014 3:00,0.0,13.0,62,5.5,326,91.11,95.63,343.87,3.8,112.82,16.83
JCB,19-07-2014 4:00,0.0,13.7,62,6.8,87,91.11,95.63,343.87,4.0,112.82,17.47
JCB,19-07-2014 5:00,0.0,14.7,50,10.8,216,91.11,95.63,343.87,4.92,112.82,20.36
JCB,19-07-2014 6:00,0.0,18.4,41,14.2,241,91.11,95.63,343.87,6.07,112.82,23.62
JCB,19-07-2014 7:00,0.0,18.6,43,22.8,244,91.11,95.63,343.87,9.62,112.82,32.4
