Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,13-07-2014 16:00,0,27.1,34,17.6,84,93.59,74.4,302.39,11.4,92.13,33.06
JCB,13-07-2014 17:00,0,26.2,37,17.7,86,93.59,74.4,302.39,11.57,92.13,33.39
JCB,13-07-2014 18:00,0,25.1,39,17.9,88,93.59,74.4,302.39,11.77,92.13,33.78
JCB,13-07-2014 19:00,0,23.9,43,13.5,83,93.59,74.4,302.39,9.5,92.13,29.25
JCB,13-07-2014 20:00,0,21.7,50,13.4,82,93.59,74.4,302.39,9.19,92.13,28.6
JCB,13-07-2014 21:00,0,18.8,61,6.3,80,93.59,74.4,302.39,6.03,92.13,21.31
JCB,13-07-2014 22:00,0,14.0,83,4.6,289,93.59,74.4,302.39,4.79,92.13,18.04
JCB,13-07-2014 23:00,0,12.4,91,3.5,283,93.59,74.4,302.39,3.82,92.13,15.21
