Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,08-07-2015 16:00,0,27.5,24,15.6,300,93.11,130.78,456.93,11.18,152.46,39.68
JCB,08-07-2015 17:00,0,27.1,23,9.5,298,93.11,130.78,456.93,8.88,152.46,34.14
JCB,08-07-2015 18:00,0,26.3,23,14.5,267,93.11,130.78,456.93,12.15,152.46,41.88
JCB,08-07-2015 19:00,0,25.9,22,12.9,260,93.11,130.78,456.93,11.81,152.46,41.12
JCB,08-07-2015 20:00,0,22.9,31,10.8,270,93.11,130.78,456.93,10.7,152.46,38.57
JCB,08-07-2015 21:00,0,17.4,40,9.7,288,93.11,130.78,456.93,9.82,152.46,36.47
JCB,08-07-2015 22:00,0,14.4,52,13.0,274,93.11,130.78,456.93,10.77,152.46,38.73
JCB,08-07-2015 23:00,0,15.7,44,17.3,252,93.11,130.78,456.93,12.85,152.46,43.4
