Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,09-07-2015 8:00,0,18.3,37.43,2.23,0,93.96,130.78,456.93,4.55,152.46,21.54
JCB,09-07-2015 9:00,0,21.07,37.73,4.92,0,93.96,130.78,456.93,5.25,152.46,23.86
JCB,09-07-2015 10:00,0,23.34,27.0,9.41,0,93.96,130.78,456.93,7.06,152.46,29.26
JCB,09-07-2015 11:00,0,25.03,23.45,8.49,0,93.96,130.78,456.93,7.35,152.46,30.07
JCB,09-07-2015 12:00,0,26.58,22.93,6.66,0,93.96,130.78,456.93,7.27,152.46,29.86
JCB,09-07-2015 13:00,0,27.2,22.12,9.35,0,93.96,135.95,465.53,9.02,157.16,34.75
JCB,09-07-2015 14:00,0,27.69,20.68,10.36,0,93.96,135.95,465.53,10.26,157.16,37.82
JCB,09-07-2015 15:00,0,26.96,24.76,13.85,0,93.96,135.95,465.53,12.64,157.16,43.29
