fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern,ftypeN
C2,,,,,51.621244,-115.608378,1662.0,,,,,51.0,27.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1643.0,,,,,22.0,0.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1668.0,,,,,47.0,269.0,,,0.8,,20,,2
C3,,,,,51.621244,-115.608378,1752.0,,,,,54.0,260.0,,,1.15,,20,,3
C3,,,,,51.621244,-115.608378,1782.0,,,,,10.0,257.0,,,1.15,,20,,3
C2,,,,,51.621244,-115.608378,1761.0,,,,,12.0,43.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1751.0,,,,,21.0,290.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1800.0,,,,,31.0,264.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1821.0,,,,,17.0,236.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1037.0,,,,,27.0,197.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1036.0,,,,,34.0,209.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1075.0,,,,,46.0,222.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1109.0,,,,,48.0,219.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1127.0,,,,,40.0,222.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1138.0,,,,,43.0,254.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1209.0,,,,,48.0,279.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1253.0,,,,,43.0,296.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1291.0,,,,,52.0,297.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1334.0,,,,,63.0,288.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1418.0,,,,,46.0,271.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1442.0,,,,,27.0,209.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1445.0,,,,,43.0,208.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1471.0,,,,,52.0,222.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1507.0,,,,,47.0,226.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1542.0,,,,,45.0,242.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1574.0,,,,,71.0,258.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1677.0,,,,,72.0,248.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1721.0,,,,,53.0,228.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1758.0,,,,,68.0,240.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1838.0,,,,,72.0,247.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1894.0,,,,,55.0,251.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1947.0,,,,,59.0,260.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2003.0,,,,,67.0,264.0,,,0.75,,20,,1
O1a,,,,,51.621244,-115.608378,2086.0,,,,,49.0,260.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2125.0,,,,,18.0,272.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2145.0,,,,,29.0,331.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2141.0,,,,,57.0,14.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2082.0,,,,,86.0,36.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2043.0,,,,,65.0,25.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2034.0,,,,,49.0,8.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2028.0,,,,,48.0,22.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1999.0,,,,,41.0,14.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2003.0,,,,,49.0,334.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2037.0,,,,,61.0,333.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2056.0,,,,,62.0,344.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2070.0,,,,,59.0,347.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2083.0,,,,,45.0,346.0,,,,,20,,101
C1,,,,,51.621244,-115.608378,2107.0,,,,,22.0,79.0,,,0.75,,20,,1
O1a,,,,,51.621244,-115.608378,2036.0,,,,,81.0,122.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,1954.0,,,,,123.0,115.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1816.0,,,,,98.0,109.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1765.0,,,,,37.0,105.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1755.0,,,,,20.0,25.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1756.0,,,,,49.0,11.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1727.0,,,,,70.0,24.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1680.0,,,,,64.0,17.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1663.0,,,,,36.0,334.0,,,0.8,,20,,2
C3,,,,,51.621244,-115.608378,1725.0,,,,,34.0,252.0,,,1.15,,20,,3
C3,,,,,51.621244,-115.608378,1763.0,,,,,33.0,229.0,,,1.15,,20,,3
C2,,,,,51.621244,-115.608378,1782.0,,,,,15.0,291.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1778.0,,,,,27.0,328.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1801.0,,,,,23.0,311.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1812.0,,,,,11.0,295.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,1010.0,,,,,27.0,184.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1008.0,,,,,33.0,212.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1035.0,,,,,39.0,234.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1050.0,,,,,37.0,242.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1107.0,,,,,40.0,254.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1159.0,,,,,53.0,263.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1238.0,,,,,54.0,261.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1268.0,,,,,42.0,255.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1321.0,,,,,50.0,258.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1380.0,,,,,47.0,245.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1409.0,,,,,48.0,202.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1402.0,,,,,56.0,185.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1392.0,,,,,50.0,218.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1444.0,,,,,48.0,246.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1482.0,,,,,38.0,250.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1522.0,,,,,59.0,266.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1613.0,,,,,70.0,277.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1657.0,,,,,51.0,274.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1701.0,,,,,39.0,263.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1736.0,,,,,60.0,264.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1826.0,,,,,71.0,265.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1887.0,,,,,56.0,264.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1944.0,,,,,65.0,267.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,2031.0,,,,,63.0,266.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,2070.0,,,,,42.0,248.0,,,,,20,,101
C2,,,,,51.621244,-115.608378,2100.0,,,,,37.0,235.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,2127.0,,,,,41.0,259.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2202.0,,,,,27.0,320.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2191.0,,,,,66.0,33.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2086.0,,,,,87.0,17.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2091.0,,,,,91.0,7.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2065.0,,,,,84.0,18.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2042.0,,,,,73.0,10.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2043.0,,,,,82.0,336.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2109.0,,,,,93.0,336.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2122.0,,,,,85.0,352.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2141.0,,,,,71.0,357.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2139.0,,,,,49.0,25.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2098.0,,,,,70.0,86.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1984.0,,,,,99.0,104.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1898.0,,,,,101.0,105.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,1795.0,,,,,73.0,100.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1763.0,,,,,21.0,91.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,1755.0,,,,,16.0,301.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1807.0,,,,,26.0,333.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1795.0,,,,,44.0,24.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1775.0,,,,,59.0,15.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,1759.0,,,,,58.0,18.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1700.0,,,,,23.0,24.0,,,,,20,,101
C3,,,,,51.621244,-115.608378,1710.0,,,,,28.0,250.0,,,1.15,,20,,3
C3,,,,,51.621244,-115.608378,1783.0,,,,,40.0,254.0,,,1.15,,20,,3
C2,,,,,51.621244,-115.608378,1823.0,,,,,25.0,283.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1823.0,,,,,25.0,325.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1828.0,,,,,30.0,339.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,982.0,,,,,38.0,185.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,970.0,,,,,37.0,232.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1036.0,,,,,43.0,264.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1068.0,,,,,33.0,271.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1108.0,,,,,35.0,250.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1130.0,,,,,53.0,235.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1192.0,,,,,64.0,229.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1228.0,,,,,60.0,221.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1272.0,,,,,68.0,224.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1317.0,,,,,62.0,205.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1312.0,,,,,60.0,184.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1311.0,,,,,50.0,204.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1362.0,,,,,61.0,249.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1451.0,,,,,54.0,263.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1477.0,,,,,35.0,263.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1517.0,,,,,71.0,267.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1626.0,,,,,75.0,270.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1673.0,,,,,44.0,276.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1710.0,,,,,40.0,280.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1749.0,,,,,60.0,278.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1824.0,,,,,70.0,276.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1885.0,,,,,52.0,272.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1932.0,,,,,62.0,261.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2015.0,,,,,58.0,248.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2044.0,,,,,40.0,229.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2073.0,,,,,43.0,233.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,2119.0,,,,,58.0,244.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2183.0,,,,,43.0,238.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,2195.0,,,,,0.0,-1.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2221.0,,,,,44.0,349.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2232.0,,,,,80.0,2.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2177.0,,,,,101.0,16.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2145.0,,,,,98.0,12.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2136.0,,,,,97.0,337.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2233.0,,,,,110.0,333.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2220.0,,,,,108.0,356.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2222.0,,,,,89.0,18.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2188.0,,,,,76.0,63.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2099.0,,,,,96.0,88.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1978.0,,,,,103.0,90.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1883.0,,,,,92.0,90.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,1795.0,,,,,60.0,88.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1768.0,,,,,15.0,60.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,1764.0,,,,,24.0,300.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1805.0,,,,,24.0,301.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1807.0,,,,,17.0,19.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1796.0,,,,,28.0,0.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1812.0,,,,,49.0,28.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,1751.0,,,,,58.0,36.0,,,,,20,,101
C2,,,,,51.621244,-115.608378,1732.0,,,,,27.0,356.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1742.0,,,,,29.0,258.0,,,0.8,,20,,2
C3,,,,,51.621244,-115.608378,1802.0,,,,,41.0,236.0,,,1.15,,20,,3
C3,,,,,51.621244,-115.608378,1841.0,,,,,31.0,240.0,,,1.15,,20,,3
C3,,,,,51.621244,-115.608378,1873.0,,,,,23.0,275.0,,,1.15,,20,,3
C5,,,,,51.621244,-115.608378,934.0,,,,,49.0,204.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,952.0,,,,,52.0,234.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1039.0,,,,,56.0,235.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1062.0,,,,,49.0,210.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1087.0,,,,,52.0,208.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1094.0,,,,,57.0,223.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1145.0,,,,,59.0,229.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1181.0,,,,,56.0,220.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1224.0,,,,,64.0,221.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1271.0,,,,,53.0,208.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1274.0,,,,,37.0,204.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1300.0,,,,,48.0,256.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1360.0,,,,,68.0,269.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1441.0,,,,,52.0,261.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1473.0,,,,,36.0,245.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1511.0,,,,,73.0,255.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1616.0,,,,,81.0,256.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1668.0,,,,,49.0,248.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1714.0,,,,,48.0,256.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1756.0,,,,,62.0,267.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1842.0,,,,,63.0,262.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1896.0,,,,,46.0,243.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1927.0,,,,,58.0,233.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1983.0,,,,,64.0,225.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2014.0,,,,,58.0,210.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,2047.0,,,,,62.0,217.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2083.0,,,,,70.0,230.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2145.0,,,,,57.0,224.0,,,0.75,,20,,1
