fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern,ftypeN
C2,,,,,51.621244,-115.608378,1358.0,,,,,24.0,244.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1379.0,,,,,27.0,249.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1403.0,,,,,31.0,254.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1441.0,,,,,27.0,242.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1458.0,,,,,24.0,226.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1476.0,,,,,36.0,237.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1524.0,,,,,38.0,232.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1543.0,,,,,31.0,210.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1558.0,,,,,29.0,207.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1569.0,,,,,29.0,210.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1589.0,,,,,29.0,193.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1586.0,,,,,30.0,180.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1585.0,,,,,26.0,174.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1575.0,,,,,22.0,173.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1579.0,,,,,19.0,189.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1583.0,,,,,20.0,182.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1579.0,,,,,21.0,162.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1569.0,,,,,21.0,192.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1591.0,,,,,26.0,216.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1601.0,,,,,21.0,187.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1597.0,,,,,23.0,175.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1593.0,,,,,28.0,191.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1602.0,,,,,30.0,199.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1615.0,,,,,37.0,220.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1648.0,,,,,41.0,224.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1671.0,,,,,36.0,211.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1688.0,,,,,53.0,231.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1765.0,,,,,56.0,231.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1787.0,,,,,37.0,215.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1804.0,,,,,36.0,230.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1841.0,,,,,48.0,243.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1895.0,,,,,42.0,237.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1914.0,,,,,29.0,226.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1932.0,,,,,31.0,243.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1967.0,,,,,24.0,238.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1974.0,,,,,14.0,202.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1977.0,,,,,12.0,191.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1979.0,,,,,11.0,161.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1970.0,,,,,12.0,134.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1962.0,,,,,12.0,118.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1949.0,,,,,26.0,100.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1908.0,,,,,23.0,102.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1901.0,,,,,10.0,131.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1894.0,,,,,11.0,122.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1884.0,,,,,28.0,98.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1838.0,,,,,30.0,91.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1823.0,,,,,11.0,56.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1823.0,,,,,14.0,9.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1818.0,,,,,18.0,3.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1814.0,,,,,18.0,358.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1815.0,,,,,17.0,356.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1813.0,,,,,19.0,15.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1800.0,,,,,25.0,18.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1793.0,,,,,31.0,14.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1778.0,,,,,36.0,34.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1757.0,,,,,26.0,43.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1755.0,,,,,10.0,8.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1755.0,,,,,7.0,328.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1763.0,,,,,14.0,297.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1782.0,,,,,12.0,330.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1773.0,,,,,17.0,10.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1771.0,,,,,36.0,323.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1825.0,,,,,53.0,318.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1845.0,,,,,49.0,326.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1874.0,,,,,56.0,325.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1915.0,,,,,86.0,314.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,2015.0,,,,,90.0,319.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,2051.0,,,,,66.0,340.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2060.0,,,,,58.0,348.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,2057.0,,,,,76.0,14.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,1978.0,,,,,99.0,15.0,,,,,20,,101
C1,,,,,51.621244,-115.608378,1982.0,,,,,93.0,356.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2017.0,,,,,69.0,325.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,2094.0,,,,,48.0,279.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,2132.0,,,,,26.0,223.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2142.0,,,,,22.0,159.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2094.0,,,,,36.0,117.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2051.0,,,,,41.0,114.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,2019.0,,,,,37.0,123.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1990.0,,,,,50.0,115.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1927.0,,,,,50.0,111.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1891.0,,,,,30.0,116.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1870.0,,,,,29.0,108.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1834.0,,,,,33.0,104.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1811.0,,,,,28.0,106.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1787.0,,,,,30.0,109.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1748.0,,,,,47.0,113.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1690.0,,,,,51.0,124.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1665.0,,,,,47.0,135.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1631.0,,,,,68.0,121.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1538.0,,,,,72.0,124.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1522.0,,,,,59.0,132.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1472.0,,,,,63.0,127.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1414.0,,,,,74.0,127.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1348.0,,,,,71.0,135.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1315.0,,,,,60.0,150.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1289.0,,,,,59.0,148.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1255.0,,,,,60.0,127.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1183.0,,,,,35.0,101.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1173.0,,,,,26.0,353.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1189.0,,,,,51.0,348.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1195.0,,,,,62.0,358.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1188.0,,,,,63.0,353.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,1213.0,,,,,73.0,338.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,1242.0,,,,,86.0,342.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,1269.0,,,,,95.0,355.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1284.0,,,,,101.0,1.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1280.0,,,,,100.0,342.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1339.0,,,,,101.0,335.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,1363.0,,,,,93.0,352.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,1358.0,,,,,78.0,2.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1366.0,,,,,81.0,40.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1223.0,,,,,93.0,49.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1192.0,,,,,74.0,34.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1154.0,,,,,82.0,50.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1066.0,,,,,80.0,54.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1017.0,,,,,65.0,37.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,975.0,,,,,67.0,36.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,959.0,,,,,67.0,46.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,895.0,,,,,60.0,43.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,865.0,,,,,52.0,30.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,841.0,,,,,57.0,42.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,785.0,,,,,53.0,41.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,769.0,,,,,41.0,28.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,751.0,,,,,40.0,38.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1349.0,,,,,24.0,247.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1372.0,,,,,29.0,255.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1414.0,,,,,28.0,254.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1428.0,,,,,22.0,236.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1444.0,,,,,22.0,228.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1462.0,,,,,31.0,235.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1494.0,,,,,34.0,227.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1508.0,,,,,30.0,210.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1522.0,,,,,30.0,213.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1543.0,,,,,27.0,209.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1547.0,,,,,26.0,186.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1545.0,,,,,28.0,182.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1556.0,,,,,27.0,181.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1556.0,,,,,27.0,178.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1561.0,,,,,30.0,182.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1562.0,,,,,30.0,185.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1562.0,,,,,23.0,175.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1551.0,,,,,19.0,194.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1568.0,,,,,24.0,217.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1580.0,,,,,20.0,185.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1574.0,,,,,22.0,168.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1571.0,,,,,21.0,192.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1583.0,,,,,22.0,219.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1594.0,,,,,28.0,242.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1633.0,,,,,29.0,241.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1652.0,,,,,24.0,224.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1666.0,,,,,42.0,237.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1718.0,,,,,51.0,234.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1745.0,,,,,41.0,224.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1782.0,,,,,41.0,238.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1813.0,,,,,44.0,244.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1859.0,,,,,40.0,234.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1882.0,,,,,36.0,225.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1920.0,,,,,39.0,231.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1952.0,,,,,32.0,218.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1959.0,,,,,26.0,194.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1966.0,,,,,23.0,191.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1965.0,,,,,18.0,180.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1962.0,,,,,13.0,160.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1955.0,,,,,11.0,137.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1943.0,,,,,22.0,96.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1907.0,,,,,22.0,84.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1897.0,,,,,9.0,68.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1887.0,,,,,9.0,67.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1878.0,,,,,26.0,79.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1833.0,,,,,27.0,74.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1826.0,,,,,9.0,34.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1827.0,,,,,7.0,357.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1834.0,,,,,8.0,350.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1835.0,,,,,11.0,355.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1836.0,,,,,14.0,353.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1837.0,,,,,20.0,353.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1840.0,,,,,31.0,357.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1837.0,,,,,42.0,0.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1842.0,,,,,52.0,29.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1774.0,,,,,50.0,32.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1765.0,,,,,43.0,1.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1760.0,,,,,46.0,357.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1767.0,,,,,40.0,348.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1790.0,,,,,33.0,346.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1791.0,,,,,36.0,351.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1805.0,,,,,48.0,322.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1862.0,,,,,52.0,314.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1882.0,,,,,47.0,324.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1919.0,,,,,57.0,315.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1966.0,,,,,78.0,300.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2057.0,,,,,58.0,299.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,2070.0,,,,,20.0,324.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2074.0,,,,,35.0,315.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2117.0,,,,,58.0,344.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2138.0,,,,,81.0,11.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2116.0,,,,,68.0,19.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,2078.0,,,,,24.0,34.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2058.0,,,,,30.0,183.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2061.0,,,,,60.0,186.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2065.0,,,,,60.0,180.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,2078.0,,,,,47.0,155.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2035.0,,,,,45.0,128.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1995.0,,,,,42.0,126.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1964.0,,,,,50.0,120.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1910.0,,,,,45.0,116.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1884.0,,,,,22.0,120.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1872.0,,,,,27.0,104.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1833.0,,,,,35.0,104.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1803.0,,,,,30.0,113.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1773.0,,,,,32.0,111.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1741.0,,,,,51.0,103.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1674.0,,,,,52.0,107.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1636.0,,,,,39.0,120.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1602.0,,,,,65.0,108.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1515.0,,,,,69.0,111.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,1468.0,,,,,53.0,126.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1418.0,,,,,59.0,122.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1368.0,,,,,71.0,116.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1290.0,,,,,63.0,122.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1258.0,,,,,41.0,140.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1232.0,,,,,19.0,135.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1201.0,,,,,30.0,19.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1192.0,,,,,77.0,355.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1218.0,,,,,113.0,345.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1258.0,,,,,124.0,349.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1277.0,,,,,125.0,358.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,1271.0,,,,,114.0,2.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,1283.0,,,,,97.0,345.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,1349.0,,,,,92.0,338.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,1358.0,,,,,83.0,354.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1360.0,,,,,73.0,5.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1339.0,,,,,70.0,340.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,1403.0,,,,,83.0,325.0,,,0.75,,20,,1
C5,,,,,51.621244,-115.608378,1435.0,,,,,69.0,354.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1422.0,,,,,61.0,25.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1371.0,,,,,72.0,49.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1328.0,,,,,82.0,48.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1273.0,,,,,75.0,43.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1215.0,,,,,84.0,55.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1121.0,,,,,79.0,48.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1091.0,,,,,69.0,27.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1070.0,,,,,76.0,40.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,975.0,,,,,74.0,48.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,936.0,,,,,62.0,32.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,912.0,,,,,64.0,24.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,879.0,,,,,71.0,38.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,829.0,,,,,63.0,41.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,806.0,,,,,46.0,30.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,773.0,,,,,46.0,37.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1339.0,,,,,28.0,231.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1363.0,,,,,35.0,235.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1396.0,,,,,33.0,233.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1411.0,,,,,24.0,225.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1428.0,,,,,22.0,225.0,,,1.2,,20,,5
C1,,,,,51.621244,-115.608378,1444.0,,,,,28.0,232.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1472.0,,,,,29.0,231.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1489.0,,,,,23.0,223.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1505.0,,,,,24.0,228.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1528.0,,,,,21.0,218.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1533.0,,,,,16.0,185.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1530.0,,,,,16.0,179.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1527.0,,,,,19.0,178.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1524.0,,,,,24.0,169.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1516.0,,,,,29.0,173.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1514.0,,,,,29.0,195.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1536.0,,,,,22.0,198.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1534.0,,,,,18.0,192.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1551.0,,,,,25.0,204.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1562.0,,,,,29.0,176.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1549.0,,,,,33.0,170.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1554.0,,,,,33.0,191.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1562.0,,,,,34.0,217.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1598.0,,,,,36.0,238.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1618.0,,,,,27.0,237.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1636.0,,,,,22.0,222.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1649.0,,,,,35.0,238.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1697.0,,,,,43.0,244.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1724.0,,,,,37.0,242.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1763.0,,,,,43.0,250.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1813.0,,,,,40.0,252.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1840.0,,,,,31.0,241.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1863.0,,,,,31.0,231.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1885.0,,,,,36.0,229.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1915.0,,,,,32.0,213.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1923.0,,,,,29.0,192.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1928.0,,,,,27.0,199.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1944.0,,,,,21.0,199.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1945.0,,,,,13.0,183.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1944.0,,,,,5.0,167.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1943.0,,,,,12.0,60.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1917.0,,,,,25.0,31.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1907.0,,,,,32.0,10.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,1901.0,,,,,41.0,3.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,1893.0,,,,,58.0,16.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,1853.0,,,,,66.0,28.0,,,0.75,,20,,1
